,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4946,Goregaon East,19.16925038900761,72.85559274949351,Le15 Patisserie @ Lokhandwala,19.15251493490186,72.83092221126502,Bakery
4947,Goregaon East,19.16925038900761,72.85559274949351,Starbucks,19.184860034555772,72.83426558149793,Coffee Shop
4948,Goregaon East,19.16925038900761,72.85559274949351,Zaffran,19.18473196015639,72.8340137857385,Indian Restaurant
4949,Goregaon East,19.16925038900761,72.85559274949351,Woodside,19.14819749835419,72.83141948066499,Bar
4950,Goregaon East,19.16925038900761,72.85559274949351,Mainland China,19.184742888078524,72.83404789814735,Chinese Restaurant
4951,Goregaon East,19.16925038900761,72.85559274949351,Fareed Seekh Kebab,19.14333600769705,72.83794296972663,Indian Restaurant
4952,Goregaon East,19.16925038900761,72.85559274949351,Natural Icecream,19.141574379185833,72.8253714320834,Ice Cream Shop
4953,Goregaon East,19.16925038900761,72.85559274949351,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
4954,Goregaon East,19.16925038900761,72.85559274949351,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
4955,Goregaon East,19.16925038900761,72.85559274949351,Slice of Lime,19.189488567072544,72.83471101493896,Bar
4956,Goregaon East,19.16925038900761,72.85559274949351,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
4957,Goregaon East,19.16925038900761,72.85559274949351,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
4958,Goregaon East,19.16925038900761,72.85559274949351,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
4959,Goregaon East,19.16925038900761,72.85559274949351,The Little Door,19.139264910758484,72.83317996821813,Pub
4960,Goregaon East,19.16925038900761,72.85559274949351,Eden Bakery,19.142848081704912,72.82476443571024,Bakery
4961,Goregaon East,19.16925038900761,72.85559274949351,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
4962,Goregaon East,19.16925038900761,72.85559274949351,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
4963,Goregaon East,19.16925038900761,72.85559274949351,Starbucks,19.14174749562925,72.83075350855513,Coffee Shop
4964,Goregaon East,19.16925038900761,72.85559274949351,La classique,19.197965506642042,72.8383202907738,Bar
4965,Goregaon East,19.16925038900761,72.85559274949351,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
4966,Goregaon East,19.16925038900761,72.85559274949351,Sabai Foot Spa,19.141501713128918,72.83126222760065,Spa
4967,Goregaon East,19.16925038900761,72.85559274949351,Liberty Garden (लिबर्टी गार्डन),19.188200471186196,72.84090009808001,Garden
4968,Goregaon East,19.16925038900761,72.85559274949351,Starbucks,19.21292730822335,72.8422918067928,Coffee Shop
4969,Goregaon East,19.16925038900761,72.85559274949351,Theobroma,19.14555704717871,72.82317134507828,Dessert Shop
4970,Goregaon East,19.16925038900761,72.85559274949351,Bistro 1 Cafe,19.136656435439225,72.82913638330596,Café
4971,Goregaon East,19.16925038900761,72.85559274949351,Doolally Taproom,19.13591735538127,72.83309403406167,Brewery
4972,Goregaon East,19.16925038900761,72.85559274949351,Merwans Cake shop,19.119300215885474,72.84541776016009,Bakery
4973,Goregaon East,19.16925038900761,72.85559274949351,Mad Over Donuts,19.14264386893489,72.82476738600698,Donut Shop
4974,Goregaon East,19.16925038900761,72.85559274949351,Rajubhai Dhoklawala,19.206948221745883,72.84218821670724,Food
4975,Goregaon East,19.16925038900761,72.85559274949351,Joey's Pizza,19.126762155150107,72.83000121236746,Pizza Place
4976,Goregaon East,19.16925038900761,72.85559274949351,Naturals,19.220697673055767,72.85158897603111,Ice Cream Shop
4977,Goregaon East,19.16925038900761,72.85559274949351,015's Café,19.1342081469728,72.82610027343061,Comfort Food Restaurant
4978,Goregaon East,19.16925038900761,72.85559274949351,Independence Brewing Company,19.139157558650446,72.8325178843149,Brewery
4979,Goregaon East,19.16925038900761,72.85559274949351,Pishu's  Juice Center,19.128122133844734,72.82538392218632,Juice Bar
4980,Goregaon East,19.16925038900761,72.85559274949351,Shawarma Factory,19.124590572173467,72.8403981304492,Falafel Restaurant
4981,Goregaon East,19.16925038900761,72.85559274949351,Versova Sea Face,19.133918448583973,72.81404049381261,Beach
4982,Goregaon East,19.16925038900761,72.85559274949351,Narayan Sandwich,19.121397691078766,72.85027035501028,Sandwich Place
4983,Goregaon East,19.16925038900761,72.85559274949351,Jam Jar Diner,19.132830122875927,72.81226821651121,Diner
4984,Goregaon East,19.16925038900761,72.85559274949351,Barrio,19.136511404003564,72.81014070132593,Restaurant
4985,Goregaon East,19.16925038900761,72.85559274949351,Mangesh Vada Pav,19.227294668433654,72.85555478822964,Food Truck
4986,Goregaon East,19.16925038900761,72.85559274949351,Tanjore Tiffin Room,19.128438,72.81715,South Indian Restaurant
4987,Goregaon East,19.16925038900761,72.85559274949351,Gulati Sweets and Snacks,19.123231,72.864335,Indian Restaurant
4988,Goregaon East,19.16925038900761,72.85559274949351,Gajalee Coastal Food Annexure,19.117567194128657,72.86748485224203,Seafood Restaurant
4989,Goregaon East,19.16925038900761,72.85559274949351,"Kanheri Caves, Sanjay Gandhi National Park",19.222824194643426,72.87057781140294,Historic Site
4990,Goregaon East,19.16925038900761,72.85559274949351,Radha Krishna Veg Restaurant,19.115130144160013,72.84305962889206,Indian Restaurant
4991,Goregaon East,19.16925038900761,72.85559274949351,Chaayos,19.133940586140568,72.81127052237414,Café
4992,Goregaon East,19.16925038900761,72.85559274949351,Nirvana,19.224061985426037,72.84777752729212,Indian Restaurant
4993,Goregaon East,19.16925038900761,72.85559274949351,mahavir nagar,19.21322085952808,72.84138475549993,Café
4994,Goregaon East,19.16925038900761,72.85559274949351,ITC Maratha,19.10402335643933,72.86963760852814,Hotel
4995,Goregaon East,19.16925038900761,72.85559274949351,Naturals,19.11120350275779,72.83725536561151,Ice Cream Shop
4996,Goregaon East,19.16925038900761,72.85559274949351,Kanheri Caves,19.208354220734144,72.9050626129712,Scenic Lookout
4997,Goregaon East,19.16925038900761,72.85559274949351,Dakshinayan,19.112771842540127,72.82565306659686,Indian Restaurant
4998,Goregaon East,19.16925038900761,72.85559274949351,Powai,19.124895702654303,72.8935028519642,Garden
4999,Goregaon East,19.16925038900761,72.85559274949351,The Resort,19.17326645304984,72.7957708166828,Hotel
5000,Goregaon East,19.16925038900761,72.85559274949351,Benzys,19.120164868254616,72.88009965676395,Indian Restaurant
5001,Goregaon East,19.16925038900761,72.85559274949351,The Leela,19.10909511511734,72.87411353592037,Hotel
5002,Goregaon East,19.16925038900761,72.85559274949351,PVR Cinemas,19.114637419145645,72.82745181542894,Multiplex
5003,Goregaon East,19.16925038900761,72.85559274949351,Peshawari,19.10395400387377,72.86987902868673,Indian Restaurant
5004,Goregaon East,19.16925038900761,72.85559274949351,Natural Ice Cream,19.126796504615715,72.86391701905842,Ice Cream Shop
5005,Goregaon East,19.16925038900761,72.85559274949351,Banana Leaf,19.12515498243111,72.82258041206991,Vegetarian / Vegan Restaurant
5006,Goregaon East,19.16925038900761,72.85559274949351,Glass House @ Hyatt Hotel,19.10368684595821,72.87161592088513,Restaurant
5007,Goregaon East,19.16925038900761,72.85559274949351,Copa,19.109765009139142,72.8271720400964,Cocktail Bar
5008,Goregaon East,19.16925038900761,72.85559274949351,B'wiched,19.111256543078373,72.82661517207845,American Restaurant
5009,Goregaon East,19.16925038900761,72.85559274949351,Spirit Kitchen and Bar,19.11125788546854,72.86982004017375,Indian Restaurant
5010,Goregaon East,19.16925038900761,72.85559274949351,Aksa Beach,19.173525195965414,72.79530338134133,Beach
5011,Goregaon East,19.16925038900761,72.85559274949351,Rajendra Fast Food II,19.230868328586766,72.8524969928035,Fast Food Restaurant
5012,Goregaon East,19.16925038900761,72.85559274949351,Vajira Ganpati Temple,19.228975250946004,72.8431906728631,Historic Site
5013,Goregaon East,19.16925038900761,72.85559274949351,Sanjay Gandhi National Park,19.230931662962295,72.86366064423221,Scenic Lookout
5014,Goregaon East,19.16925038900761,72.85559274949351,Quench- All Day Pub,19.11453791935084,72.83620406918541,Pub
5015,Goregaon East,19.16925038900761,72.85559274949351,Dakshin,19.229799515390372,72.84278318867081,Restaurant
5016,Goregaon East,19.16925038900761,72.85559274949351,Dana Pani Beach,19.166880390616498,72.78716640169723,Beach
5017,Goregaon East,19.16925038900761,72.85559274949351,Citrus Café,19.10914485064099,72.8741480606626,Indian Restaurant
5018,Goregaon East,19.16925038900761,72.85559274949351,Fratelli Fresh Italian Restaurant,19.13482962210643,72.90195149156897,Italian Restaurant
5019,Goregaon East,19.16925038900761,72.85559274949351,Temptations,19.106768109172727,72.84005519074948,Ice Cream Shop
5020,Goregaon East,19.16925038900761,72.85559274949351,Samvene,19.10805406995919,72.87957777599273,Bagel Shop
5021,Goregaon East,19.16925038900761,72.85559274949351,Silver Beach Cafe,19.113884435435864,72.8242178258384,Café
5022,Goregaon East,19.16925038900761,72.85559274949351,Renaissance Hotel Executive Lounge,19.134863267690747,72.90188295374271,Lounge
5023,Goregaon East,19.16925038900761,72.85559274949351,Gajalee,19.10369200713705,72.85167550882265,Seafood Restaurant
5024,Goregaon East,19.16925038900761,72.85559274949351,The Campus Hub,19.13461120002768,72.9100543098658,Food Court
5025,Goregaon East,19.16925038900761,72.85559274949351,Club Lounge,19.103784396623094,72.87165695023954,Lounge
5026,Goregaon East,19.16925038900761,72.85559274949351,The Chocolate Heaven,19.104219376484483,72.83675861374584,Café
5027,Goregaon East,19.16925038900761,72.85559274949351,Gelato Italiano,19.23010463914926,72.85351818537232,Ice Cream Shop
5028,Goregaon East,19.16925038900761,72.85559274949351,Babu Cha Vada,19.1033126238013,72.84857615037404,Snack Place
5029,Goregaon East,19.16925038900761,72.85559274949351,Hyatt Regency,19.103543148622148,72.8714396060434,Hotel
5030,Goregaon East,19.16925038900761,72.85559274949351,Pooja Malai Gola,19.230756292969076,72.85346461201254,Ice Cream Shop
5031,Goregaon East,19.16925038900761,72.85559274949351,Aptronix - Apple Store,19.22384342435312,72.84836602310541,Electronics Store
5032,Liberty Garden,19.1959418,72.83967684999998,Jimis burger,19.191952,72.83374,Burger Joint
5033,Liberty Garden,19.1959418,72.83967684999998,Goan Cart,19.196091370539428,72.83877105584176,Food Truck
5034,Liberty Garden,19.1959418,72.83967684999998,La classique,19.197965506642042,72.8383202907738,Bar
5035,Liberty Garden,19.1959418,72.83967684999998,ZARA,19.184796133158763,72.83404622418225,Clothing Store
5036,Liberty Garden,19.1959418,72.83967684999998,Brunch N' Munch,19.193975560107607,72.83619293122258,Breakfast Spot
5037,Liberty Garden,19.1959418,72.83967684999998,Infiniti Mall,19.184691641620525,72.83491373062134,Shopping Mall
5038,Liberty Garden,19.1959418,72.83967684999998,Starbucks,19.21292730822335,72.8422918067928,Coffee Shop
5039,Liberty Garden,19.1959418,72.83967684999998,Forever 21,19.184731488227854,72.83458215506651,Clothing Store
5040,Liberty Garden,19.1959418,72.83967684999998,Slice of Lime,19.189488567072544,72.83471101493896,Bar
5041,Liberty Garden,19.1959418,72.83967684999998,Gupta's Bhel and Pani Puri House,19.184526837442483,72.84594600021401,Snack Place
5042,Liberty Garden,19.1959418,72.83967684999998,Starbucks,19.184860034555772,72.83426558149793,Coffee Shop
5043,Liberty Garden,19.1959418,72.83967684999998,Zaffran,19.18473196015639,72.8340137857385,Indian Restaurant
5044,Liberty Garden,19.1959418,72.83967684999998,Rajubhai Dhoklawala,19.206948221745883,72.84218821670724,Food
5045,Liberty Garden,19.1959418,72.83967684999998,Mainland China,19.184742888078524,72.83404789814735,Chinese Restaurant
5046,Liberty Garden,19.1959418,72.83967684999998,Qutuz Irani Tea,19.179509269751975,72.83600531472965,Tea Room
5047,Liberty Garden,19.1959418,72.83967684999998,Joeys Pizza,19.179429315681627,72.83746679187674,Pizza Place
5048,Liberty Garden,19.1959418,72.83967684999998,Naturals,19.220697673055767,72.85158897603111,Ice Cream Shop
5049,Liberty Garden,19.1959418,72.83967684999998,PVR Cinemas,19.174015546303206,72.86048474236073,Multiplex
5050,Liberty Garden,19.1959418,72.83967684999998,Mad Over Donuts,19.173075095778774,72.83568481546911,Donut Shop
5051,Liberty Garden,19.1959418,72.83967684999998,The Westin Mumbai Garden City,19.172654033012886,72.86051818993221,Hotel
5052,Liberty Garden,19.1959418,72.83967684999998,Liberty Garden (लिबर्टी गार्डन),19.188200471186196,72.84090009808001,Garden
5053,Liberty Garden,19.1959418,72.83967684999998,Starbucks,19.174176529468784,72.86035031439596,Coffee Shop
5054,Liberty Garden,19.1959418,72.83967684999998,British Brewing Company (BBC),19.174185539876003,72.86050380312344,Brewery
5055,Liberty Garden,19.1959418,72.83967684999998,MadOverDonuts,19.17390200286714,72.8601847855188,Donut Shop
5056,Liberty Garden,19.1959418,72.83967684999998,mahavir nagar,19.21322085952808,72.84138475549993,Café
5057,Liberty Garden,19.1959418,72.83967684999998,Nirvana,19.224061985426037,72.84777752729212,Indian Restaurant
5058,Liberty Garden,19.1959418,72.83967684999998,Mangesh Vada Pav,19.227294668433654,72.85555478822964,Food Truck
5059,Liberty Garden,19.1959418,72.83967684999998,Vajira Ganpati Temple,19.228975250946004,72.8431906728631,Historic Site
5060,Liberty Garden,19.1959418,72.83967684999998,Dakshin,19.229799515390372,72.84278318867081,Restaurant
5061,Liberty Garden,19.1959418,72.83967684999998,LSD - Love Sugar Dough,19.151545718170564,72.8323413083219,Cupcake Shop
5062,Liberty Garden,19.1959418,72.83967684999998,Le15 Patisserie @ Lokhandwala,19.15251493490186,72.83092221126502,Bakery
5063,Liberty Garden,19.1959418,72.83967684999998,Rajendra Fast Food II,19.230868328586766,72.8524969928035,Fast Food Restaurant
5064,Liberty Garden,19.1959418,72.83967684999998,Water Kingdom,19.23169930148772,72.8073813944229,Water Park
5065,Liberty Garden,19.1959418,72.83967684999998,"Kanheri Caves, Sanjay Gandhi National Park",19.222824194643426,72.87057781140294,Historic Site
5066,Liberty Garden,19.1959418,72.83967684999998,Water Kingdom,19.232114604918227,72.82143799852224,Water Park
5067,Liberty Garden,19.1959418,72.83967684999998,Kabab Chini,19.23255891484675,72.82746966759335,Restaurant
5068,Liberty Garden,19.1959418,72.83967684999998,Aptronix - Apple Store,19.22384342435312,72.84836602310541,Electronics Store
5069,Liberty Garden,19.1959418,72.83967684999998,Sanjay Gandhi National Park,19.230931662962295,72.86366064423221,Scenic Lookout
5070,Liberty Garden,19.1959418,72.83967684999998,Gelato Italiano,19.23010463914926,72.85351818537232,Ice Cream Shop
5071,Liberty Garden,19.1959418,72.83967684999998,Woodside,19.14819749835419,72.83141948066499,Bar
5072,Liberty Garden,19.1959418,72.83967684999998,Natural Icecream,19.141574379185833,72.8253714320834,Ice Cream Shop
5073,Liberty Garden,19.1959418,72.83967684999998,Pooja Malai Gola,19.230756292969076,72.85346461201254,Ice Cream Shop
5074,Liberty Garden,19.1959418,72.83967684999998,Green channel,19.232521476794183,72.82803249235113,Fast Food Restaurant
5075,Liberty Garden,19.1959418,72.83967684999998,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
5076,Liberty Garden,19.1959418,72.83967684999998,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
5077,Liberty Garden,19.1959418,72.83967684999998,Eden Bakery,19.142848081704912,72.82476443571024,Bakery
5078,Liberty Garden,19.1959418,72.83967684999998,Pangat,19.240060476064812,72.8647452506546,Seafood Restaurant
5079,Liberty Garden,19.1959418,72.83967684999998,Fareed Seekh Kebab,19.14333600769705,72.83794296972663,Indian Restaurant
5080,Liberty Garden,19.1959418,72.83967684999998,Natural's,19.23711341552202,72.8535673129907,Ice Cream Shop
5081,Liberty Garden,19.1959418,72.83967684999998,The Resort,19.17326645304984,72.7957708166828,Hotel
5082,Liberty Garden,19.1959418,72.83967684999998,Theobroma,19.14555704717871,72.82317134507828,Dessert Shop
5083,Liberty Garden,19.1959418,72.83967684999998,Cafe Coffee Day,19.223091783742184,72.84092894676297,Coffee Shop
5084,Liberty Garden,19.1959418,72.83967684999998,Club Aquaria,19.240252878774594,72.84801565570034,Restaurant
5085,Liberty Garden,19.1959418,72.83967684999998,The Little Door,19.139264910758484,72.83317996821813,Pub
5086,Liberty Garden,19.1959418,72.83967684999998,Starbucks,19.14174749562925,72.83075350855513,Coffee Shop
5087,Liberty Garden,19.1959418,72.83967684999998,Marve Beach,19.207558304092256,72.78393026230272,Beach
5088,Liberty Garden,19.1959418,72.83967684999998,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
5089,Liberty Garden,19.1959418,72.83967684999998,Aksa Beach,19.173525195965414,72.79530338134133,Beach
5090,Liberty Garden,19.1959418,72.83967684999998,Sabai Foot Spa,19.141501713128918,72.83126222760065,Spa
5091,Liberty Garden,19.1959418,72.83967684999998,Hard Rock Cafe Andheri,19.13599450781993,72.8353350383582,American Restaurant
5092,Liberty Garden,19.1959418,72.83967684999998,Mainland China,19.14039064038241,72.8380325219362,Chinese Restaurant
5093,Liberty Garden,19.1959418,72.83967684999998,Fizzy,19.24829552302955,72.8532963754703,Juice Bar
5094,Liberty Garden,19.1959418,72.83967684999998,Jaffer Bhai's Delhi Darbar,19.137714056593047,72.84590930883026,Mughlai Restaurant
5095,Liberty Garden,19.1959418,72.83967684999998,Mad Over Donuts,19.14264386893489,72.82476738600698,Donut Shop
5096,Liberty Garden,19.1959418,72.83967684999998,Bistro 1 Cafe,19.136656435439225,72.82913638330596,Café
5097,Liberty Garden,19.1959418,72.83967684999998,Essel World,19.231165155827295,72.80579566955566,Theme Park
5098,Liberty Garden,19.1959418,72.83967684999998,Sona GOLD,19.234829793320714,72.86503237763533,Indie Movie Theater
5099,Liberty Garden,19.1959418,72.83967684999998,Tight House,19.232452078584938,72.82817128208079,Pub
5100,Liberty Garden,19.1959418,72.83967684999998,Heritage Kitchen,19.220649969235026,72.84924010983173,Indian Restaurant
5101,Liberty Garden,19.1959418,72.83967684999998,Dana Pani Beach,19.166880390616498,72.78716640169723,Beach
5102,Liberty Garden,19.1959418,72.83967684999998,Doolally Taproom,19.13591735538127,72.83309403406167,Brewery
5103,Liberty Garden,19.1959418,72.83967684999998,Eskay Resort - Gymnasium,19.239968010293065,72.83860445022582,Gym
5104,Liberty Garden,19.1959418,72.83967684999998,Tewari Bros.,19.239919,72.846616,Dessert Shop
5105,Liberty Garden,19.1959418,72.83967684999998,Kanheri Caves,19.208354220734144,72.9050626129712,Scenic Lookout
5106,Liberty Garden,19.1959418,72.83967684999998,Manori beach,19.210751603714062,72.7827515449734,Beach
5107,Liberty Garden,19.1959418,72.83967684999998,Versova Sea Face,19.133918448583973,72.81404049381261,Beach
5108,Liberty Garden,19.1959418,72.83967684999998,015's Café,19.1342081469728,72.82610027343061,Comfort Food Restaurant
5109,Liberty Garden,19.1959418,72.83967684999998,Cafe Coffee Day,19.22050494072528,72.84997117926086,Café
5110,Liberty Garden,19.1959418,72.83967684999998,Barrio,19.136511404003564,72.81014070132593,Restaurant
5111,Liberty Garden,19.1959418,72.83967684999998,Kuku's chinese,19.22862992122847,72.85475074384712,Chinese Restaurant
5112,Liberty Garden,19.1959418,72.83967684999998,Subway,19.232491681622413,72.85392686333505,Sandwich Place
5113,Liberty Garden,19.1959418,72.83967684999998,Circuit Sandwich,19.220683404777745,72.8515395807895,Sandwich Place
5114,Liberty Garden,19.1959418,72.83967684999998,Essel world,19.23401171765334,72.82285169276028,Theme Park
5115,Liberty Garden,19.1959418,72.83967684999998,Independence Brewing Company,19.139157558650446,72.8325178843149,Brewery
5116,Liberty Garden,19.1959418,72.83967684999998,Ustad's Kebabs And Chinese,19.254842155678308,72.8489668091225,BBQ Joint
5117,Liberty Garden,19.1959418,72.83967684999998,Café Gossip,19.23940744290426,72.84265030541651,Café
5118,Liberty Garden,19.1959418,72.83967684999998,Raju's Kitchen,19.23150624564965,72.86030294884901,Chinese Restaurant
5119,Liberty Garden,19.1959418,72.83967684999998,Deepak Only Veg,19.228596381359882,72.84825222860009,Vegetarian / Vegan Restaurant
5120,Liberty Garden,19.1959418,72.83967684999998,Kandarpada,19.2594632897638,72.85292658568528,Outdoors & Recreation
5121,Liberty Garden,19.1959418,72.83967684999998,McDonald's,19.220844796427052,72.85241127506288,Fast Food Restaurant
5122,Liberty Garden,19.1959418,72.83967684999998,Majestic Bar and Restaurant,19.254630173307756,72.85398512471016,Indian Restaurant
5123,Liberty Garden,19.1959418,72.83967684999998,Majestic NX,19.2442347251412,72.85080587900131,Indian Restaurant
5124,Liberty Garden,19.1959418,72.83967684999998,Nandu Dosa Dinner,19.226147586601265,72.85113323245857,Indian Restaurant
5125,Liberty Garden,19.1959418,72.83967684999998,P.A.N.G.A.T,19.23097745167038,72.83699480962078,Restaurant
5126,Liberty Garden,19.1959418,72.83967684999998,ANUPAM STATIONERY SUPERSTORE PVT. LTD.,19.227652920667932,72.85552782515333,Department Store
5127,Liberty Garden,19.1959418,72.83967684999998,Raju's Dosa,19.236807912286306,72.86130680081683,Food Truck
5128,Liberty Garden,19.1959418,72.83967684999998,Hotel Ravindra,19.251242475441714,72.86362992713926,Indian Restaurant
5129,Liberty Garden,19.1959418,72.83967684999998,Ajay Arvindbhai Khatri,19.233217726278955,72.8569674189956,Clothing Store
5130,Liberty Garden,19.1959418,72.83967684999998,Night Evil Chinese Food,19.228648898789185,72.85100846712757,Chinese Restaurant
5131,Liberty Garden,19.1959418,72.83967684999998,Raheja Estate Club House,19.228557443947146,72.86655676331029,Gym / Fitness Center
5132,Aareymilk Colony,19.180136292367152,72.90881206880297,Kanheri Caves,19.208354220734144,72.9050626129712,Scenic Lookout
5133,Aareymilk Colony,19.180136292367152,72.90881206880297,Rasna Steam Hot,19.18082204778822,72.94031417736666,Snack Place
5134,Aareymilk Colony,19.180136292367152,72.90881206880297,Urban Tadka,19.183813963288003,72.95091612210126,Indian Restaurant
5135,Aareymilk Colony,19.180136292367152,72.90881206880297,The Westin Mumbai Garden City,19.172654033012886,72.86051818993221,Hotel
5136,Aareymilk Colony,19.180136292367152,72.90881206880297,PVR Cinemas,19.174015546303206,72.86048474236073,Multiplex
5137,Aareymilk Colony,19.180136292367152,72.90881206880297,Shiv Sagar,19.178752089941806,72.94880775271967,Indian Restaurant
5138,Aareymilk Colony,19.180136292367152,72.90881206880297,Pop Tate's,19.18381326663926,72.95139439210196,Pub
5139,Aareymilk Colony,19.180136292367152,72.90881206880297,Vishwa Bharti,19.172547973497288,72.95599200708861,Indian Restaurant
5140,Aareymilk Colony,19.180136292367152,72.90881206880297,Starbucks,19.174176529468784,72.86035031439596,Coffee Shop
5141,Aareymilk Colony,19.180136292367152,72.90881206880297,British Brewing Company (BBC),19.174185539876003,72.86050380312344,Brewery
5142,Aareymilk Colony,19.180136292367152,72.90881206880297,Naturals Icecream,19.17058103312135,72.96057348592083,Ice Cream Shop
5143,Aareymilk Colony,19.180136292367152,72.90881206880297,MadOverDonuts,19.17390200286714,72.8601847855188,Donut Shop
5144,Aareymilk Colony,19.180136292367152,72.90881206880297,Mantra Gym,19.16719149479834,72.94374500814186,Gym
5145,Aareymilk Colony,19.180136292367152,72.90881206880297,Naturals Ice Cream,19.171515420122525,72.95012739341136,Dessert Shop
5146,Aareymilk Colony,19.180136292367152,72.90881206880297,The Campus Hub,19.13461120002768,72.9100543098658,Food Court
5147,Aareymilk Colony,19.180136292367152,72.90881206880297,Mantra,19.123284182413464,72.9129269807238,Indian Restaurant
5148,Aareymilk Colony,19.180136292367152,72.90881206880297,R Steam Hot,19.17568793584445,72.95247687986293,Fast Food Restaurant
5149,Aareymilk Colony,19.180136292367152,72.90881206880297,Hiranandani Circle,19.117042135561345,72.91031739007803,Plaza
5150,Aareymilk Colony,19.180136292367152,72.90881206880297,"poptates,mulund",19.184165382053404,72.95157289172151,Italian Restaurant
5151,Aareymilk Colony,19.180136292367152,72.90881206880297,Fratelli Fresh Italian Restaurant,19.13482962210643,72.90195149156897,Italian Restaurant
5152,Aareymilk Colony,19.180136292367152,72.90881206880297,"Kanheri Caves, Sanjay Gandhi National Park",19.222824194643426,72.87057781140294,Historic Site
5153,Aareymilk Colony,19.180136292367152,72.90881206880297,Gupta's Bhel and Pani Puri House,19.184526837442483,72.84594600021401,Snack Place
5154,Aareymilk Colony,19.180136292367152,72.90881206880297,"Meluha, The Fern",19.11772547741495,72.91111433582635,Hotel
5155,Aareymilk Colony,19.180136292367152,72.90881206880297,Cafe Mangii,19.12026013177446,72.90705213863036,Italian Restaurant
5156,Aareymilk Colony,19.180136292367152,72.90881206880297,"R mall, Mulund west",19.175374657905586,72.95050597942175,Shopping Mall
5157,Aareymilk Colony,19.180136292367152,72.90881206880297,Renaissance Hotel Executive Lounge,19.134863267690747,72.90188295374271,Lounge
5158,Aareymilk Colony,19.180136292367152,72.90881206880297,Mad Over Donuts,19.20277031855243,72.96539399341235,Donut Shop
5159,Aareymilk Colony,19.180136292367152,72.90881206880297,Gulmohar cafeteria,19.13007030096963,72.91531039648797,Indian Restaurant
5160,Aareymilk Colony,19.180136292367152,72.90881206880297,Mirchi And Mime,19.120019581790373,72.90744773182578,North Indian Restaurant
5161,Aareymilk Colony,19.180136292367152,72.90881206880297,Food Court,19.20250213367996,72.96568702509781,Food Court
5162,Aareymilk Colony,19.180136292367152,72.90881206880297,Powai,19.124895702654303,72.8935028519642,Garden
5163,Aareymilk Colony,19.180136292367152,72.90881206880297,Le Pain Quotidien,19.118579651968165,72.91162436957893,Bakery
5164,Aareymilk Colony,19.180136292367152,72.90881206880297,Starbucks,19.116317363005052,72.90970026946678,Coffee Shop
5165,Aareymilk Colony,19.180136292367152,72.90881206880297,"Golden
Swan Country Club",19.227937324244397,72.94687844174099,Golf Course
5166,Aareymilk Colony,19.180136292367152,72.90881206880297,Starbucks,19.20242299313975,72.96576318749185,Coffee Shop
5167,Aareymilk Colony,19.180136292367152,72.90881206880297,Aromas Café,19.11694098338812,72.91008154411433,Café
5168,Aareymilk Colony,19.180136292367152,72.90881206880297,Love and Cheesecake,19.115333590947422,72.90731530902116,Dessert Shop
5169,Aareymilk Colony,19.180136292367152,72.90881206880297,Mia Cucina,19.12016998507553,72.90721688676344,Italian Restaurant
5170,Aareymilk Colony,19.180136292367152,72.90881206880297,CreamChills,19.182281566771128,72.97608748264356,Dessert Shop
5171,Aareymilk Colony,19.180136292367152,72.90881206880297,Sodabottleopenerwala,19.208231727938575,72.97201013831214,Sports Bar
5172,Aareymilk Colony,19.180136292367152,72.90881206880297,Cinépolis,19.20828702122301,72.97197402209903,Multiplex
5173,Aareymilk Colony,19.180136292367152,72.90881206880297,Love and Latte,19.17305716300791,72.94139258175719,Coffee Shop
5174,Aareymilk Colony,19.180136292367152,72.90881206880297,Bijoli Grills,19.122231031677828,72.9134318245623,Seafood Restaurant
5175,Aareymilk Colony,19.180136292367152,72.90881206880297,Powai Lake Promenade,19.11966548185792,72.90499448776245,Scenic Lookout
5176,Aareymilk Colony,19.180136292367152,72.90881206880297,Theobroma,19.115923395606547,72.90892123334008,Bakery
5177,Aareymilk Colony,19.180136292367152,72.90881206880297,Sambhaji Raje Ground,19.167462954634452,72.9645484678931,Playground
5178,Aareymilk Colony,19.180136292367152,72.90881206880297,One Fitness Hub And Spa,19.121082781707706,72.90969918696459,Gym / Fitness Center
5179,Aareymilk Colony,19.180136292367152,72.90881206880297,Fatty Bao,19.123644222158457,72.91237546123511,Sushi Restaurant
5180,Aareymilk Colony,19.180136292367152,72.90881206880297,Viviana,19.20830170366445,72.9719911165682,Shopping Mall
5181,Aareymilk Colony,19.180136292367152,72.90881206880297,Joeys Pizza,19.179429315681627,72.83746679187674,Pizza Place
